Sample Age,Paleocoordinate Age,Paleo-Lat,Paleo-Lon,Lat,Lon,"Temperature,C",Min Temp,Max Temp,Area
132.4566,Hauterivian-Barremian,45.0135994,10.1044998,54.5,-0.2,22.9262776,,,Europe
132.57504,Hauterivian-Barremian,45.0135994,10.1044998,54.5,-0.2,21.90184013,,,Europe
132.83166,Hauterivian-Barremian,45.0135994,10.1044998,54.5,-0.2,23.42554553,,,Europe
131.9000413,Hauterivian-Barremian,28.2371998,-23.5704994,35.5,-70.03333333,35.5556329,,,Atlantic Ocean
132.196038,Hauterivian-Barremian,28.2371998,-23.5704994,35.5,-70.03333333,35.16348377,,,Atlantic Ocean
132.456546,Hauterivian-Barremian,28.2371998,-23.5704994,35.5,-70.03333333,35.81795701,,,Atlantic Ocean
132.53172,Hauterivian-Barremian,28.2371998,-23.5704994,35.5,-70.03333333,35.76354653,,,Atlantic Ocean
130.9626395,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.02040939,,,Atlantic Ocean
131.1946791,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.07592389,,,Atlantic Ocean
131.9437926,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.00626119,,,Atlantic Ocean
132.2672219,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.33816286,,,Atlantic Ocean
132.2859111,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,35.9078443,,,Atlantic Ocean
132.4557357,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,35.9409394,,,Atlantic Ocean
132.5233141,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.11254796,,,Atlantic Ocean
132.5881573,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,35.44283263,,,Atlantic Ocean
132.7976533,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.07007883,,,Atlantic Ocean
129.5041588,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,27.56051022,,,Indian Ocean
130.3064783,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,26.27300923,,,Indian Ocean
131.5815138,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,25.42466859,,,Indian Ocean
132.3299129,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,26.06904545,,,Indian Ocean
132.6225814,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,25.61356194,,,Indian Ocean
132.9195517,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,25.77207515,,,Indian Ocean
128,Hauterivian-Barremian,37.3153992,15.9258003,46.687842,6.388838,22.2,,,Europe
129.5,Hauterivian-Barremian,38.4034004,13.5535002,47.835773,3.682072,16.2,,,Europe
130.2,Hauterivian-Barremian,38.8527985,13.2996998,48.290316,3.403729,17.9,,,Europe
131,Hauterivian-Barremian,35.7252998,15.1046,45.121586,5.36182,16.5,,,Europe
128.8,Hauterivian-Barremian,-48.6901016,-10.9377003,-51.004644,-46.97161,24,,,Atlantic Ocean
123.25,Hauterivian-Barremian,44.4431,138.5579987,36.2546114,136.6092543,8,,,Asia
123.25,Hauterivian-Barremian,44.4454002,138.8950043,36.2174862,136.9038295,4.5,,,Asia
130.3,Hauterivian-Barremian,-56.7997017,64.3563004,-30.8718,115.818236,,6,40,Oceania
130.3,Hauterivian-Barremian,-57.2598991,63.6152992,-31.463898,115.998732,,6,40,Oceania
130.5,Hauterivian-Barremian,76.6219025,-49.646801,69.59919,-145.337126,,-1.6,40,North America
130.5,Hauterivian-Barremian,76.5880966,-47.6596985,70,-146,,-1.6,40,North America
130.5,Hauterivian-Barremian,76.5880966,-47.6596985,70,-146,,-15,3,North America
132.85,Hauterivian-Barremian,29.0545998,25.9507008,47.5,18.5,,22,40,Europe
131,Hauterivian-Barremian,44.3585014,138.7409973,36.149704,136.751537,10,,,Asia
131.9,Hauterivian-Barremian,14.9720001,110.4830017,17.29287467,103.4416597,19,,,Asia
135.1,Hauterivian-Barremian,27.1152,28.0697002,47.018356,22.40541,,22,40,Europe
135.1,Hauterivian-Barremian,27.7719002,24.7712994,45.85192,18.394399,,22,40,Europe
135.55,Hauterivian-Barremian,57.4439011,66.4671021,61.232917,70.313213,,-1.6,40,Asia
135.1,Hauterivian-Barremian,57.3193016,67.1827011,61,71,,-1.6,40,Asia
135.1,Hauterivian-Barremian,68.7574997,17.2399006,78,14,,-1.6,40,Europe
135.1,Hauterivian-Barremian,-70.9296036,97.4769974,-29.7840684,138.8034192,,-15,3,Oceania
133.0273303,Hauterivian-Barremian,-22.8558006,28.2371998,35.5,-70.03333333,35.86854629,,,Atlantic Ocean
133.0273303,Hauterivian-Barremian,-22.8558006,28.2371998,35.5,-70.03333333,35.59850352,,,Atlantic Ocean
133.16448,Hauterivian-Barremian,-22.8558006,28.2371998,35.5,-70.03333333,36.1696471,,,Atlantic Ocean
133.4236705,Hauterivian-Barremian,-22.8558006,28.2371998,35.5,-70.03333333,35.91789261,,,Atlantic Ocean
133.547899,Hauterivian-Barremian,-22.8558006,28.2371998,35.5,-70.03333333,35.37529785,,,Atlantic Ocean
134.223571,Hauterivian-Barremian,-22.8558006,28.2371998,35.5,-70.03333333,35.92336356,,,Atlantic Ocean
133.2651859,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.1670029,,,Atlantic Ocean
133.4588137,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.0801252,,,Atlantic Ocean
133.6477664,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,35.76495202,,,Atlantic Ocean
134.251489,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.33577716,,,Atlantic Ocean
134.5368825,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.15345897,,,Atlantic Ocean
134.5741511,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.03891143,,,Atlantic Ocean
134.668618,Hauterivian-Barremian,21.9022999,-29.7772999,28.35,-75.38333333,36.08299082,,,Atlantic Ocean
133.0131569,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,25.37952521,,,Indian Ocean
133.2946743,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,26.43316736,,,Indian Ocean
133.3857333,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,26.6388015,,,Indian Ocean
133.532697,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,27.76095215,,,Indian Ocean
133.890303,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,28.43819445,,,Indian Ocean
134.0219758,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,25.59917948,,,Indian Ocean
134.1421091,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,24.97828013,,,Indian Ocean
134.2191758,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,25.3476786,,,Indian Ocean
134.4158533,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,25.37746759,,,Indian Ocean
134.638835,Hauterivian-Barremian,-46.1123009,73.0500031,-19.93333333,110.45,25.44019265,,,Indian Ocean
132.9232,Hauterivian-Barremian,42.9557991,18.5380001,52.23333333,9.85,25.34271022,,,Europe
133.4292,Hauterivian-Barremian,42.9557991,18.5380001,52.23333333,9.85,24.87489358,,,Europe
133.6316,Hauterivian-Barremian,42.9557991,18.5380001,52.23333333,9.85,25.80327359,,,Europe
133.85424,Hauterivian-Barremian,42.9557991,18.5380001,52.23333333,9.85,24.87489358,,,Europe
133.9605,Hauterivian-Barremian,42.9557991,18.5380001,52.23333333,9.85,24.39959156,,,Europe
132.9924,Hauterivian-Barremian,45.0135994,10.1044998,54.5,-0.2,24.39959156,,,Europe
132.5,Hauterivian-Barremian,37.3513985,15.3118,46.74123,5.679195,19.1,,,Europe
132.5,Hauterivian-Barremian,37.4520988,16.0172005,46.821797,6.502222,18.1,,,Europe
133.5,Hauterivian-Barremian,37.0741997,15.6470003,46.454892,6.053328,15.7,,,Europe
130.5,Hauterivian-Barremian,12.9099,109.984,15.88223,101.79259,19,,,Asia
130.5,Hauterivian-Barremian,12.7353,109.954,15.75561,101.66399,20,,,Asia
126.836332,Hauterivian-Barremian,23.7045994,-30.4389,30.028495,-76.40972,10.113468,,,Atlantic Ocean
131.0089032,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,17.41546831,,,Europe
131.17525,Hauterivian-Barremian,29.1098,6.89715,38.052634,-1.87943,17.70983149,,,Europe
131.8009929,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,16.75408555,,,Europe
132.6838752,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,17.83501905,,,Europe
133.0486708,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,17.56454054,,,Europe
133.5759723,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,14.531548,,,Europe
134.3768103,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,18.3592,,,Europe
128.26904,Hauterivian-Barremian,24.8766,-4.09902,30.425159,-9.57779,16.59443392,,,Africa
128.26904,Hauterivian-Barremian,24.8766,-4.09902,30.425159,-9.57779,13.56272108,,,Africa
128.613412,Hauterivian-Barremian,24.8766,-4.09902,30.425159,-9.57779,17.81149808,,,Africa
128.681684,Hauterivian-Barremian,24.8766,-4.09902,30.425159,-9.57779,15.96640652,,,Africa
128.888508,Hauterivian-Barremian,24.8766,-4.09902,30.425159,-9.57779,16.049568,,,Africa
131.2464615,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,20.733728,,,Europe
131.5861538,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,17.2407,,,Europe
131.9258462,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,16.974492,,,Europe
132.1523077,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,17.151868,,,Europe
132.2655385,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,17.374128,,,Europe
132.492,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,17.91,,,Europe
132.7184615,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,16.841712,,,Europe
133.0581538,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,18.224188,,,Europe
133.2846154,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,17.820448,,,Europe
133.7375385,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,16.5768,,,Europe
133.964,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,17.507772,,,Europe
134.1904615,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,14.103228,,,Europe
134.5344381,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,16.049568,,,Europe
134.7770286,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,14.703548,,,Europe
134.8983238,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,16.049568,,,Europe
135.1409143,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,16.532732,,,Europe
135.3835048,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,13.592412,,,Europe
135.6260952,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,14.574512,,,Europe
135.989981,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,15.743612,,,Europe
136.1112762,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,16.7975,,,Europe
136.3538667,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,16.488688,,,Europe
136.5964571,Hauterivian-Barremian,34.7122,15.89,44.08736375,6.214398,14.8328,,,Europe
126.5152778,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,19.0375,,,Europe
126.6186111,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,24.4172,,,Europe
127.2472222,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.151868,,,Europe
127.2472222,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,24.561788,,,Europe
127.2472222,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.507772,,,Europe
127.2902778,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,16.049568,,,Europe
127.2902778,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.720288,,,Europe
127.6175,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.954812,,,Europe
127.6175,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.404252,,,Europe
127.6175,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.901408,,,Europe
127.8069444,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.552368,,,Europe
127.8456944,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.196272,,,Europe
127.8827222,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.494428,,,Europe
127.91975,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.285152,,,Europe
127.9567778,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,19.2648,,,Europe
127.9938056,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.765532,,,Europe
128.0308333,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.329628,,,Europe
128.0308333,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.901408,,,Europe
128.4097222,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,19.9503,,,Europe
128.5991667,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.539552,,,Europe
129.0469444,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,27.399612,,,Europe
129.0469444,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,16.974492,,,Europe
129.4,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.8108,,,Europe
129.456,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.507772,,,Europe
129.6036364,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.641632,,,Europe
129.6036364,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.285152,,,Europe
129.6163636,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,19.310332,,,Europe
129.6672727,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,28.748208,,,Europe
129.8250909,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.6863,,,Europe
129.904,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,23.649712,,,Europe
129.9396364,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.449328,,,Europe
129.9676364,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,21.945328,,,Europe
129.9727273,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.91,,,Europe
130.0032727,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.314172,,,Europe
130.0490909,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,19.2648,,,Europe
130.2145455,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,19.629728,,,Europe
130.2527273,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.494428,,,Europe
130.2654545,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.089392,,,Europe
130.2781818,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,19.173808,,,Europe
130.4309091,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.3592,,,Europe
130.4818182,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.641632,,,Europe
130.5327273,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.865212,,,Europe
130.5505455,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.5847,,,Europe
130.5696364,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.946748,,,Europe
130.5887273,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.404252,,,Europe
130.6078182,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.596988,,,Europe
130.6269091,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.418652,,,Europe
130.646,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.3592,,,Europe
130.6650909,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.089392,,,Europe
130.6841818,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.107488,,,Europe
130.7032727,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.151868,,,Europe
130.7223636,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,19.4927,,,Europe
130.7414545,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.063132,,,Europe
130.7605455,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.374128,,,Europe
130.7796364,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,16.312752,,,Europe
130.8,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.269168,,,Europe
131.0757576,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.151868,,,Europe
131.0875758,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,15.787248,,,Europe
131.0954545,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,16.268828,,,Europe
131.2530303,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.196272,,,Europe
131.2530303,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.0188,,,Europe
131.2845455,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,16.7975,,,Europe
131.3515152,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,18.629872,,,Europe
131.6272727,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.865212,,,Europe
131.6863636,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,16.224928,,,Europe
131.9345455,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.91,,,Europe
132.0724242,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.999648,,,Europe
132.1,Hauterivian-Barremian,34.5767,16.1962,43.943,6.557772,17.285152,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,20.18,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,19.7212,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,23.4588,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,31.9112,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,31.9112,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,34.5292,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.0392,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,20.18,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.5708,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.3468,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,41.6168,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.51,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.1048,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,29.3532,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,23.9368,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,36.1288,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,46.18,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.4172,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.0392,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,27.35,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.4172,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,34.5292,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,31.3948,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.8488,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.1048,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,25.3852,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,25.3852,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.9,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.9,,,Europe
129.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.4172,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.1048,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,27.35,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.9,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,23.9368,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,23.9368,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,20.6412,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.5708,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,25.3852,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,32.9512,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.51,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.0392,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,42.7432,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.3468,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.9,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,44.4508,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,18.3592,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,20.18,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,30.8808,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.3468,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,26.3628,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,19.7212,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,26.8552,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.5708,,,Europe
129.5,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,20.6412,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.3468,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.4172,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,31.3948,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,17.4632,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.0392,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.3468,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.0392,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,16.1372,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,25.3852,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.1048,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,20.18,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,20.6412,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,26.3628,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.9,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,23.9368,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.3468,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.3468,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,26.8552,,,Europe
130,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.4172,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,25.3852,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.4172,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,23.4588,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,20.18,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.0392,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,20.18,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.9832,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,23.9368,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,19.2648,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,18.8108,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,19.7212,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.1048,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.5708,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.1048,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.1048,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.9,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.9,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,36.1288,,,Europe
130.3,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,25.3852,,,Europe
130.6,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,22.51,,,Europe
130.6,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,26.8552,,,Europe
130.6,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.3468,,,Europe
130.6,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.3468,,,Europe
130.6,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,23.4588,,,Europe
130.6,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.5708,,,Europe
130.6,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,25.3852,,,Europe
130.6,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,24.4172,,,Europe
130.6,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,21.1048,,,Europe
131,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,28.8488,,,Europe
131,Hauterivian-Barremian,29.2073,26.1094,47.705248,18.529448,26.3628,,,Europe
